job_satisfaction,monthly_income,years_at_company,distance_from_home,age
1.1528612603786486,-0.10831265366489942,-0.16455710867531462,-1.01056543769991,0.44619855784086443
-0.6606283626888886,-0.2916193490658111,0.48834154112957734,-0.1470996605736064,1.3219153536033088
0.24611644884487996,-0.937334707140865,-1.1439050833826525,-0.8872131838247239,0.008340159959642298
0.24611644884487996,-0.7633738919226185,0.16189221622713135,-0.7638609299495376,-0.42951823792157984
-0.6606283626888886,-0.6446387323292123,-0.8174557584802066,-0.8872131838247239,-1.0863058347434131
1.1528612603786486,-0.7296012794443509,-0.0013324462240916321,-0.8872131838247239,-0.5389828373918853
-1.567373174222657,-0.814139013823914,-0.9806804209314296,-0.7638609299495376,2.416561348306364
0.24611644884487996,-0.8092536673647934,-0.9806804209314296,1.8265364014293735,-0.7579120363324965
0.24611644884487996,0.6421190437295629,0.32511687867835437,1.7031841475541873,0.11780475942994784
0.24611644884487996,-0.2688918677125115,-0.0013324462240916321,2.1965931630549322,-0.10112443951066324
-0.6606283626888886,-0.8659661675641485,-0.3277817711265376,0.8397183704278836,-0.21058903898096878
0.24611644884487996,-0.4906441156830234,0.32511687867835437,0.7163661165526973,-0.867376635802802
0.24611644884487996,-0.7629490791870429,-0.3277817711265376,2.073240909179746,-0.648447436862191
1.1528612603786486,-0.8160506711340045,-0.8174557584802066,1.2097751320534422,-0.3200536384512743
0.24611644884487996,-0.9505039019437115,-0.4910064335777606,1.8265364014293735,-0.9768412352731075
-1.567373174222657,0.7385515347052453,0.48834154112957734,1.456479639803815,-0.867376635802802
-0.6606283626888886,-0.6807478148531462,-0.16455710867531462,-0.5171564221991651,-0.5389828373918853
1.1528612603786486,-0.7578513263601345,-0.9806804209314296,0.8397183704278836,-1.6336288320949408
1.1528612603786486,1.895529020045646,2.936711477897922,-0.8872131838247239,1.7597737514845309
1.1528612603786486,-0.5435333012621972,-0.6542310960289835,-0.8872131838247239,0.11780475942994784
0.24611644884487996,-0.5293020746204116,-0.4910064335777606,0.22295710105195232,-1.4146996331543298
-1.567373174222657,-0.6575955207642709,-0.3277817711265376,-0.023747406698420157,-0.10112443951066324
-0.6606283626888886,1.1663379594299685,0.8147908660320233,-0.27045191444879263,-0.3200536384512743
1.1528612603786486,-1.1195793707028374,-1.1439050833826525,0.7163661165526973,-1.7430934315652462
-1.567373174222657,-0.7525411671654384,-0.4910064335777606,-0.3938041683239789,-0.3200536384512743
0.24611644884487996,2.6744231707236796,1.1412401909344694,-0.5171564221991651,1.7597737514845309
-1.567373174222657,-0.5488434604568934,0.48834154112957734,0.8397183704278836,-0.5389828373918853
-0.6606283626888886,0.06840944433458901,0.32511687867835437,-0.1470996605736064,0.55566315731117
1.1528612603786486,0.7954764412723881,2.447037490544253,-0.27045191444879263,0.774592356251781
-1.567373174222657,2.6431994346588663,-0.8174557584802066,-0.8872131838247239,0.9935215551923922
1.1528612603786486,-0.8510977218189992,-0.9806804209314296,-0.8872131838247239,-0.42951823792157984
1.1528612603786486,-0.00805684806903579,-0.4910064335777606,0.09960484717676608,0.774592356251781
0.24611644884487996,-0.9126955684774748,0.48834154112957734,-0.023747406698420157,-0.7579120363324965
1.1528612603786486,-0.9381843326120164,-0.9806804209314296,-0.5171564221991651,0.22726935890025338
1.1528612603786486,-0.894216214479932,-0.8174557584802066,-1.01056543769991,-1.4146996331543298
0.24611644884487996,-0.8194491730186101,-0.3277817711265376,-0.8872131838247239,0.6651277567814755
0.24611644884487996,-0.8113777310426719,-0.6542310960289835,-0.7638609299495376,1.4313799530736142
1.1528612603786486,-0.9534775910927413,-0.8174557584802066,-0.8872131838247239,-0.21058903898096878
-1.567373174222657,-0.6550466443508167,-0.9806804209314296,-0.5171564221991651,-0.10112443951066324
-1.567373174222657,-0.23936738259000082,-0.3277817711265376,-1.01056543769991,-0.42951823792157984
1.1528612603786486,-0.9668591922633757,-0.9806804209314296,-0.6405086760743514,-0.21058903898096878
-1.567373174222657,-0.8840207088261155,-0.9806804209314296,-0.8872131838247239,-1.0863058347434131
0.24611644884487996,-0.894216214479932,-0.9806804209314296,1.9498886553045598,-1.1957704342137185
0.24611644884487996,0.47219394949928556,0.32511687867835437,-0.1470996605736064,-1.0863058347434131
1.1528612603786486,-0.5293020746204116,0.8147908660320233,-1.01056543769991,-0.7579120363324965
0.24611644884487996,2.770218442595999,2.447037490544253,0.3463093549271386,0.44619855784086443
0.24611644884487996,-0.4109917277625809,0.32511687867835437,1.7031841475541873,-0.3200536384512743
-0.6606283626888886,-0.7393719723625919,-0.9806804209314296,1.2097751320534422,0.008340159959642298
1.1528612603786486,-0.15525446094601353,0.32511687867835437,-0.5171564221991651,0.9935215551923922
1.1528612603786486,-0.8993139673068404,-0.9806804209314296,-0.1470996605736064,-0.21058903898096878
0.24611644884487996,-0.23830535075106157,-0.9806804209314296,-1.01056543769991,1.2124507541330032
0.24611644884487996,-0.6503737042594842,-0.8174557584802066,-0.5171564221991651,-0.9768412352731075
-1.567373174222657,-0.22279968590254878,-0.4910064335777606,-1.01056543769991,0.774592356251781
-1.567373174222657,0.7181605233976119,-0.4910064335777606,0.22295710105195232,-0.21058903898096878
1.1528612603786486,-0.49829074492338593,-0.8174557584802066,1.7031841475541873,-1.1957704342137185
1.1528612603786486,1.477300881871376,1.3044648533856922,-1.01056543769991,-0.42951823792157984
-1.567373174222657,0.5450493336505169,0.32511687867835437,1.0864228781782561,-0.21058903898096878
-1.567373174222657,-0.528664855517048,-0.8174557584802066,1.7031841475541873,-0.21058903898096878
1.1528612603786486,-0.12488035035235145,-0.0013324462240916321,-0.27045191444879263,-0.648447436862191
0.24611644884487996,-0.10831265366489942,-0.0013324462240916321,-1.01056543769991,0.008340159959642298
1.1528612603786486,-0.07241597750875334,0.32511687867835437,-1.01056543769991,-0.5389828373918853
1.1528612603786486,-0.8702142949199054,0.48834154112957734,2.443297670805305,0.11780475942994784
0.24611644884487996,2.599231316526782,3.263160802800368,-0.27045191444879263,1.4313799530736142
-1.567373174222657,0.2408834149783205,2.28381282809303,1.9498886553045598,2.416561348306364
0.24611644884487996,0.7631906733686354,1.630914178288138,-0.1470996605736064,-0.10112443951066324
0.24611644884487996,1.753004347260001,-0.3277817711265376,-0.1470996605736064,1.9787029504251419
-0.6606283626888886,-8.350315642490032e-4,-0.16455710867531462,0.22295710105195232,-0.10112443951066324
-1.567373174222657,0.6841755045515565,-0.9806804209314296,-0.27045191444879263,0.8840569557220865
